time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-05-14T07:23:56.730Z,38.7038333,-122.415,10.79,2.93,md,118,71,0.06179,0.14,nc,nc72449021,2015-05-15T04:59:15.758Z,"14km NNE of Angwin, California",earthquake
2015-05-14T06:59:03.000Z,56.9881,-157.4016,27,2.7,ml,,,,0.88,ak,ak11595740,2015-05-14T18:54:48.407Z,"116km NE of Chignik Lake, Alaska",earthquake
2015-05-14T05:34:02.000Z,58.908,-153.235,83.2,2.7,ml,,,,0.62,ak,ak11595690,2015-05-14T13:36:41.490Z,"125km SW of Anchor Point, Alaska",earthquake
2015-05-14T03:41:55.100Z,18.0552,-67.9371,97,3.4,Md,10,324,0.85339952,0.33,pr,pr15134000,2015-05-14T11:44:25.898Z,"76km SE of Punta Cana, Dominican Republic",earthquake
2015-05-14T01:00:40.390Z,-7.0217,129.8279,125.01,5,mb,,44,1.743,0.84,us,us100028vq,2015-05-14T09:03:07.465Z,"193km WNW of Saumlaki, Indonesia",earthquake
2015-05-13T23:42:15.970Z,36.1967,-97.4325,3.22,2.7,mb_lg,,61,0.399,0.39,us,us100028vp,2015-05-14T20:28:44.580Z,"16km SW of Perry, Oklahoma",earthquake
2015-05-13T22:48:49.040Z,-47.4342,-12.5768,10,4.9,mb,,75,16.529,0.66,us,us100028vk,2015-05-14T06:51:15.638Z,"Southern Mid-Atlantic Ridge",earthquake
2015-05-13T21:38:06.130Z,27.7255,86.0674,10,5,mb,,55,0.698,0.92,us,us100028tz,2015-05-15T02:12:39.510Z,"27km SSE of Kodari, Nepal",earthquake
2015-05-13T20:41:51.890Z,19.1477,120.3044,11.49,4.4,mb,,132,1.593,1.05,us,us100028tm,2015-05-14T04:44:30.809Z,"78km NNW of Burgos, Philippines",earthquake
2015-05-13T20:27:17.720Z,27.8893,57.514,10,4.3,mb,,119,3.158,1.2,us,us100028tj,2015-05-14T04:29:56.544Z,"92km NNE of Minab, Iran",earthquake
2015-05-13T19:40:10.650Z,-13.4648,167.1924,196.54,4.4,mb,,162,1.97,0.57,us,us100028th,2015-05-14T03:42:53.575Z,"60km NW of Sola, Vanuatu",earthquake
2015-05-13T19:18:08.590Z,-35.3642,-178.649,10,5.2,mb,,161,3.291,0.91,us,us100028t2,2015-05-14T03:20:51.537Z,"East of the North Island of New Zealand",earthquake
2015-05-13T18:37:17.680Z,-18.61,169.1067,209.48,4.8,mb,,147,2.782,0.86,us,us100028su,2015-05-14T02:39:43.632Z,"105km N of Isangel, Vanuatu",earthquake
2015-05-13T17:56:04.790Z,14.6896,-94.1637,28.64,4.5,mb,,189,2.514,1.32,us,us100028s9,2015-05-14T01:58:38.303Z,"146km SSW of Tres Picos, Mexico",earthquake
2015-05-13T17:28:34.500Z,18.1487,-67.1614,28,2.6,Md,9,158.4,0.0763568,0.61,pr,pr15133005,2015-05-14T01:31:05.211Z,"3km WNW of Hormigueros, Puerto Rico",earthquake
2015-05-13T17:00:13.910Z,13.0996,124.0645,54.97,4.5,mb,,135,5.631,0.71,us,us100028s4,2015-05-14T01:02:40.974Z,"7km NNE of Bacon, Philippines",earthquake
2015-05-13T15:55:08.860Z,13.001,124.3167,54.09,4.7,mb,,46,5.861,1.37,us,us20002f0j,2015-05-13T23:57:41.931Z,"14km ESE of Prieto Diaz, Philippines",earthquake
2015-05-13T14:40:18.520Z,-29.7779,-71.6342,41.4,4.4,mb,,144,0.824,0.39,us,us20002f05,2015-05-13T22:43:03.019Z,"34km NW of Coquimbo, Chile",earthquake
2015-05-13T14:35:18.610Z,26.7719,62.5175,47.49,4.5,mb,,141,5.971,0.88,us,us20002f03,2015-05-13T22:37:59.205Z,"100km NNW of Turbat, Pakistan",earthquake
2015-05-13T14:10:07.530Z,30.8067,130.2773,155.68,4.5,mb,,121,0.716,0.69,us,us20002ezy,2015-05-13T22:12:36.811Z,"51km S of Makurazaki, Japan",earthquake
2015-05-13T13:45:11.740Z,36.5652,140.5361,43.42,4.4,mb,,118,0.434,0.99,us,us100028tt,2015-05-15T13:21:52.964Z,"10km WSW of Hitachi, Japan",earthquake
2015-05-13T13:26:09.570Z,-11.1469,-74.2883,27,4.6,mb,,74,2.638,0.69,us,us20002ezs,2015-05-13T21:28:46.404Z,"33km NE of Mazamari, Peru",earthquake
2015-05-13T13:09:53.870Z,19.336,-155.1098333,8.2,2.7,md,48,145,0.04842,0.09,hv,hv60928731,2015-05-13T21:12:19.977Z,"17km SE of Volcano, Hawaii",earthquake
2015-05-13T13:07:31.070Z,36.4186667,-92.8255,0.02,2.52,md,15,82,0.06622,0.41,nm,nm60101171,2015-05-15T15:42:05.987Z,"21km WNW of Bull Shoals, Arkansas",earthquake
2015-05-13T12:03:31.000Z,63.0645,-150.8631,121.1,3.1,ml,,,,0.54,ak,ak11594087,2015-05-17T10:05:25.261Z,"91km NNW of Talkeetna, Alaska",earthquake
2015-05-13T10:59:41.940Z,27.8269,85.9937,10,4,mb,,104,0.735,0.77,us,us20002eza,2015-05-16T20:57:30.619Z,"14km SSE of Kodari, Nepal",earthquake
2015-05-13T10:48:07.360Z,-22.7795,179.0425,614.22,4.8,mb,,56,5.094,0.85,us,us20002eyv,2015-05-13T18:50:46.317Z,"South of the Fiji Islands",earthquake
2015-05-13T09:04:22.000Z,52.8245,-169.4983,3.4,3.1,ml,11,187.199985024001,,0.61,ak,ak11593856,2015-05-17T10:06:44.695Z,"44km WSW of Nikolski, Alaska",earthquake
2015-05-13T08:20:11.000Z,67.7145,-166.9284,17.5,3,ml,,,,0.75,ak,ak11593812,2015-05-17T10:05:44.037Z,"71km S of Point Hope, Alaska",earthquake
2015-05-13T07:57:08.000Z,18.5704,-63.7433,58,3.2,Md,9,302.4,0.57941336,0.23,pr,pr15133003,2015-05-13T16:02:27.624Z,"82km WNW of The Valley, Anguilla",earthquake
2015-05-13T06:53:00.510Z,27.7323,86.1434,10,4.7,mb,,153,0.633,0.92,us,us20002ew5,2015-05-13T10:37:36.449Z,"31km SE of Kodari, Nepal",earthquake
2015-05-13T06:37:29.660Z,27.6333,85.965,10,4.4,mb,,188,4.982,1.36,us,us20002ew1,2015-05-13T14:40:02.159Z,"35km S of Kodari, Nepal",earthquake
2015-05-13T06:26:07.450Z,27.6817,86.1372,10,4.8,mb,,153,0.658,0.84,us,us20002evz,2015-05-13T16:10:27.593Z,"35km SSE of Kodari, Nepal",earthquake
2015-05-13T06:02:26.080Z,33.1675,-115.6446667,3.35,2.77,ml,42,32,0.02422,0.29,ci,ci37379496,2015-05-13T15:29:26.644Z,"13km WNW of Calipatria, California",earthquake
2015-05-13T05:52:30.700Z,18.6319,-64.6165,75,2.7,Md,5,237.6,0.2470367,0.11,pr,pr15133002,2015-05-13T13:42:12.413Z,"23km N of Road Town, British Virgin Islands",earthquake
2015-05-13T04:36:09.000Z,58.8386,-136.7393,6.6,2.5,ml,12,147.599988192001,,0.58,ak,ak11593610,2015-05-17T10:07:22.751Z,"75km NW of Gustavus, Alaska",earthquake
2015-05-13T04:23:15.000Z,51.8107,178.5532,101.7,3,ml,10,215.999982720001,,0.38,ak,ak11593607,2015-05-17T10:07:03.827Z,"15km SSE of Little Sitkin Island, Alaska",earthquake
2015-05-13T04:21:44.500Z,18.9444,-65.1416,29,3,Md,3,273.6,0.646787,0.1,pr,pr15133001,2015-05-13T12:24:27.357Z,"70km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-05-13T03:55:49.300Z,36.6668333,-120.8696667,0.26,2.54,md,67,102,0.06182,0.13,nc,nc72448081,2015-05-17T02:53:57.314Z,"38km SSW of South Dos Palos, California",earthquake
2015-05-13T02:50:18.000Z,53.1766,-159.9985,2.8,3.5,ml,16,251.999979840002,,0.61,ak,ak11593535,2015-05-17T10:06:26.587Z,"181km S of Chernabura Island, Alaska",earthquake
2015-05-13T02:32:25.590Z,-7.5035,154.9777,35.41,5,mb,,162,4.32,1.18,us,us20002eva,2015-05-13T10:34:58.584Z,"142km SSW of Panguna, Papua New Guinea",earthquake
2015-05-13T02:23:11.210Z,27.7091,86.2105,10,4.1,mb,,171,0.587,1.22,us,us20002ev6,2015-05-14T19:55:49.592Z,"33km SSW of Zuobude, China",earthquake
2015-05-13T02:14:46.330Z,36.7643333,-121.3565,9.7,2.62,md,83,30,0.01322,0.23,nc,nc72448051,2015-05-17T02:53:29.339Z,"5km S of Ridgemark, California",earthquake
2015-05-13T01:14:02.470Z,4.0201,96.1267,70.89,4.3,mb,,104,1.452,1.18,us,us20002ev3,2015-05-13T09:16:46.883Z,"12km S of Meulaboh, Indonesia",earthquake
2015-05-13T00:37:42.800Z,-15.8113,-177.4697,418.68,4.5,mb,,112,4.7,1.34,us,us20002eur,2015-05-13T08:40:10.490Z,"183km SSE of Sigave, Wallis and Futuna",earthquake
2015-05-13T00:27:50.000Z,52.8569,-166.1961,53.4,2.5,ml,,,,0.3,ak,ak11593489,2015-05-17T10:06:03.212Z,"115km SSE of Unalaska, Alaska",earthquake
2015-05-13T00:01:59.270Z,1.8546,126.4171,52.7,5.1,mb,,90,1.434,1.23,us,us20002eui,2015-05-13T08:04:31.440Z,"144km ENE of Bitung, Indonesia",earthquake
2015-05-12T23:30:08.650Z,19.4050007,-155.2771606,1.12,2.56,ml,22,37,0.007845,0.36,hv,hv60927796,2015-05-13T07:33:31.569Z,"5km SW of Volcano, Hawaii",earthquake
2015-05-12T22:53:30.800Z,18.8645,-64.2667,36,2.8,Md,6,324,0.14822202,0.1,pr,pr15132002,2015-05-13T06:56:01.366Z,"61km NE of Road Town, British Virgin Islands",earthquake
2015-05-12T21:31:02.600Z,36.3508,-97.0811,3.888,3.2,ml,,74,,0.6,us,us20002ett,2015-05-12T22:24:54.660Z,"19km ENE of Perry, Oklahoma",earthquake
2015-05-12T21:25:12.280Z,27.7767,84.5866,10,5.2,mb,,72,1.978,1.44,us,us20002etn,2015-05-14T02:04:07.468Z,"18km NE of Bharatpur, Nepal",earthquake
2015-05-12T21:12:58.950Z,38.902,142.0324,38.86,6.8,mwp,,38,1.42,1.01,us,us20002et4,2015-05-16T17:05:08.982Z,"33km SE of Ofunato, Japan",earthquake
2015-05-12T21:00:20.950Z,12.2907,125.3303,35,4.6,mb,,123,5.193,0.8,us,us20002esz,2015-05-13T05:03:17.634Z,"3km SE of Lapinig, Philippines",earthquake
2015-05-12T20:45:25.870Z,-10.3475,119.6003,42.93,4.4,mb,,82,3.108,1.6,us,us20002ess,2015-05-13T18:53:23.289Z,"54km WSW of Wahang Dua, Indonesia",earthquake
2015-05-12T20:44:28.110Z,27.8168,86.2219,7.71,4,mb,,168,0.54,1.33,us,us20002esx,2015-05-13T18:16:15.935Z,"21km SSW of Camgyai, China",earthquake
2015-05-12T20:22:17.890Z,27.639,85.157,25.12,4.2,mb,,140,1.5,1.73,us,us20002esf,2015-05-13T18:09:20.812Z,"12km WSW of Kirtipur, Nepal",earthquake
2015-05-12T20:20:44.060Z,40.3818333,-125.2646667,9.82,2.64,md,13,303,0.7516,0.14,nc,nc72447926,2015-05-13T01:00:06.747Z,"87km WSW of Ferndale, California",earthquake
2015-05-12T19:37:40.740Z,27.7009,86.0964,6.36,4.6,mb,,101,0.683,0.9,us,us20002ert,2015-05-13T17:43:04.158Z,"31km SSE of Kodari, Nepal",earthquake
2015-05-12T19:35:11.600Z,36.5008,-97.1528,5.898,2.6,ml,,128,,0.44,us,us20002esq,2015-05-13T17:31:38.126Z,"22km SSW of McCord, Oklahoma",earthquake
2015-05-12T19:34:58.670Z,27.6791,86.0883,5.98,4.3,mb,,168,0.698,0.57,us,us20002es6,2015-05-13T17:43:33.499Z,"33km SSE of Kodari, Nepal",earthquake
2015-05-12T19:11:20.800Z,36.2656,-96.9842,3.742,2.5,ml,,86,,0.59,us,us20002esr,2015-05-13T17:03:45.418Z,"17km NNE of Stillwater, Oklahoma",earthquake
2015-05-12T18:16:26.490Z,6.4152,126.1468,56.05,4.4,mb,,110,0.86,1.27,us,us20002er8,2015-05-13T17:03:20.635Z,"2km N of Surup, Philippines",earthquake
2015-05-12T18:13:13.000Z,51.7919,-177.6024,99.4,2.8,ml,,,,0.56,ak,ak11591920,2015-05-15T11:26:53.198Z,"38km ESE of Tanaga Volcano, Alaska",earthquake
2015-05-12T18:05:16.000Z,54.3803,-161.5305,22.1,2.7,ml,,,,0.63,ak,ak11597047,2015-05-15T11:25:37.155Z,"117km SE of Cold Bay, Alaska",earthquake
2015-05-12T18:03:57.120Z,-5.4447,152.3208,65.71,5,mb,,67,1.255,0.66,us,us20002er2,2015-05-13T17:02:50.253Z,"120km S of Kokopo, Papua New Guinea",earthquake
2015-05-12T18:01:44.020Z,-4.0135,155.9158,53.49,4.5,mb,,194,3.746,0.85,us,us20002er0,2015-05-13T16:47:04.240Z,"245km N of Kieta, Papua New Guinea",earthquake
2015-05-12T17:28:38.160Z,27.5326,86.1631,2.49,4.8,mb,,44,0.714,0.73,us,us20002eqs,2015-05-13T16:43:55.316Z,"24km NNE of Ramechhap, Nepal",earthquake
2015-05-12T17:03:58.230Z,-6.5083,147.4664,81.46,4.7,mb,,113,2.893,0.4,us,us20002eqk,2015-05-13T16:23:32.541Z,"45km WNW of Finschhafen, Papua New Guinea",earthquake
2015-05-12T16:55:23.540Z,27.7262,85.967,7.77,4.4,mb,,143,0.783,0.56,us,us20002eqh,2015-05-12T19:39:36.303Z,"25km S of Kodari, Nepal",earthquake
2015-05-12T16:42:34.000Z,55.931,-161.5532,169.8,2.7,ml,,,,0.49,ak,ak11591604,2015-05-15T11:23:31.357Z,"93km NW of Sand Point, Alaska",earthquake
2015-05-12T15:59:06.600Z,36.5175,-98.9653,3.522,3.1,ml,,277,,0.43,us,us20002eqd,2015-05-12T19:26:06.364Z,"23km ENE of Mooreland, Oklahoma",earthquake
2015-05-12T15:28:20.510Z,27.7512,86.271,13.73,4.4,mb,,166,0.521,0.91,us,us20002epr,2015-05-12T18:47:30.011Z,"27km S of Camgyai, China",earthquake
2015-05-12T14:52:18.210Z,-52.3685,27.8746,10,5,mb,,59,20.627,0.57,us,us20002eph,2015-05-12T22:54:56.240Z,"South of Africa",earthquake
2015-05-12T14:35:07.160Z,-7.5876,128.4393,105.25,4.5,mb,,38,2.86,1.21,us,us20002epd,2015-05-12T22:37:40.303Z,"Kepulauan Barat Daya, Indonesia",earthquake
2015-05-12T14:11:08.940Z,-1.4708,-77.7381,178.73,4.5,mb,,140,3.429,0.81,us,us20002enx,2015-05-12T22:13:42.562Z,"27km E of Puyo, Ecuador",earthquake
2015-05-12T13:43:17.390Z,27.7624,85.8593,10,4.4,mb,,172,0.865,1.08,us,us20002enh,2015-05-12T16:35:05.371Z,"22km SSW of Kodari, Nepal",earthquake
2015-05-12T13:05:20.750Z,38.0845,-118.8385,13.92,2.67,md,47,90,0.05575,0.06,nc,nc72447596,2015-05-12T21:31:10.023Z,"39km ESE of Bridgeport, California",earthquake
2015-05-12T12:28:22.620Z,27.5816,85.9887,10,4.3,mb,,171,0.82,1.09,us,us20002ena,2015-05-12T15:26:10.184Z,"30km NNW of Ramechhap, Nepal",earthquake
2015-05-12T11:58:09.930Z,27.4639,85.9412,10,4.2,mb,,173,0.915,1.08,us,us20002en6,2015-05-12T20:00:43.111Z,"21km NW of Ramechhap, Nepal",earthquake
2015-05-12T11:53:15.180Z,48.3271667,-124.7646667,12.08,2.64,ml,16,160,0.09762,0.26,uw,uw61001162,2015-05-12T19:55:58.803Z,"11km WSW of Neah Bay, Washington",earthquake
2015-05-12T11:21:30.840Z,27.6982,86.1391,10,4.2,mb,,184,0.649,1.29,us,us20002en0,2015-05-12T19:24:14.708Z,"33km SSE of Kodari, Nepal",earthquake
2015-05-12T10:35:40.860Z,27.7772,86.0831,10,4.5,mb,,98,0.669,0.76,us,us20002ems,2015-05-12T12:44:26.085Z,"23km SE of Kodari, Nepal",earthquake
2015-05-12T10:15:06.810Z,27.8018,86.0926,10,4.3,mb,,152,0.655,1.25,us,us20002emm,2015-05-12T12:07:14.263Z,"21km SE of Kodari, Nepal",earthquake
2015-05-12T10:03:22.520Z,-15.1628,-173.308,10,5,mb,,61,1.936,1.47,us,us20002eml,2015-05-12T18:05:59.326Z,"99km NNE of Hihifo, Tonga",earthquake
2015-05-12T09:15:30.760Z,37.4052,69.6477,10,4.6,mb,,53,0.791,1.47,us,us20002emg,2015-05-12T17:18:38.748Z,"7km SSE of Yangi Qal`ah, Afghanistan",earthquake
2015-05-12T08:59:39.250Z,27.7858,86.1594,4.03,4.3,mb,,150,0.602,1.03,us,us20002emb,2015-05-16T15:49:17.259Z,"27km SE of Kodari, Nepal",earthquake
2015-05-12T08:21:10.880Z,27.7094,86.056,15,5.2,mb,,88,0.713,0.76,us,us20002ekr,2015-05-12T10:05:23.866Z,"28km SSE of Kodari, Nepal",earthquake
2015-05-12T08:13:54.890Z,27.8169,85.8173,15,5.1,mb,,88,0.891,0.71,us,us20002ekq,2015-05-13T07:48:40.122Z,"19km SW of Kodari, Nepal",earthquake
2015-05-12T08:06:07.590Z,27.6427,85.9468,15,5,mb,,88,5.679,0.83,us,us20002ekk,2015-05-13T06:04:03.790Z,"34km S of Kodari, Nepal",earthquake
2015-05-12T07:56:55.000Z,51.9017,178.448,129.5,2.9,ml,,,,0.59,ak,ak11590369,2015-05-15T11:24:47.502Z,"6km SW of Little Sitkin Island, Alaska",earthquake
2015-05-12T07:43:17.620Z,27.6222,86.2691,12.61,5.1,mb,,70,0.586,1.06,us,us100029fi,2015-05-15T17:03:58.350Z,"37km NNE of Ramechhap, Nepal",earthquake
2015-05-12T07:36:53.830Z,27.618,86.1659,15,6.3,mb,,17,0.665,0.93,us,us20002ek5,2015-05-16T07:26:40.287Z,"33km NNE of Ramechhap, Nepal",earthquake
2015-05-12T07:34:22.950Z,27.6823,86.2015,15,5.4,mb,,83,0.606,0.72,us,us20002ek3,2015-05-12T15:36:56.518Z,"36km SSW of Zuobude, China",earthquake
2015-05-12T07:22:04.970Z,-7.2685,129.2275,154.65,5.4,mb,,75,2.172,1.22,us,us20002ejv,2015-05-12T08:06:01.671Z,"242km WNW of Saumlaki, Indonesia",earthquake
2015-05-12T07:17:20.350Z,27.792,86.1334,10,5.6,mb,,164,0.623,0.76,us,us20002ek0,2015-05-14T17:10:39.147Z,"25km SE of Kodari, Nepal",earthquake
2015-05-12T07:05:19.030Z,27.8368,86.0772,15,7.3,mww,,27,0.661,0.89,us,us20002ejl,2015-05-17T05:51:39.519Z,"18km SE of Kodari, Nepal",earthquake
2015-05-12T06:27:06.320Z,-9.9331,108.8459,29.72,5.1,mb,,57,2.572,1.24,us,us20002ejb,2015-05-12T14:29:45.078Z,"238km S of Sindangsari, Indonesia",earthquake
2015-05-12T06:10:58.730Z,37.4338,69.674,9.83,4.7,mb,,53,0.782,1.31,us,us20002ej6,2015-05-12T08:19:03.757Z,"6km ESE of Yangi Qal`ah, Afghanistan",earthquake
2015-05-12T03:50:38.040Z,-18.629,176.1927,29.61,4.8,mb,,162,1.974,0.37,us,us20002eiv,2015-05-12T11:53:45.633Z,"158km SW of Nadi, Fiji",earthquake
2015-05-12T02:02:50.120Z,45.87,12.06,2,3.5,ml,,,,0.9,us,us20002eij,2015-05-12T22:01:46.398Z,"1km ENE of Vidor, Italy",earthquake
2015-05-12T01:40:41.200Z,19.383,-155.2788333,2.52,3.13,ml,47,45,0.004444,0.07,hv,hv60926121,2015-05-12T02:30:49.011Z,"6km SW of Volcano, Hawaii",earthquake
2015-05-12T00:36:12.000Z,-33.314,-70.481,92.6,3.9,ml,,,,0.83,us,us20002eid,2015-05-12T15:02:42.728Z,"18km NNE of Villa Presidente Frei, Nunoa, Santiago, Chile, Chile",earthquake
2015-05-11T23:43:14.490Z,23.8972,121.5064,15.18,4.3,mwr,,78,0.287,0.59,us,us20002ei9,2015-05-16T05:18:18.308Z,"13km SW of Hualian, Taiwan",earthquake
2015-05-11T23:40:51.000Z,39.9942,33.2448,6.8,4,ml,,,,0.88,us,us20002eia,2015-05-12T10:54:27.261Z,"8km N of Elmadag, Turkey",earthquake
2015-05-11T23:32:48.000Z,59.9652,-152.6663,100.1,3.1,ml,,,,0.51,ak,ak11590147,2015-05-12T07:36:14.976Z,"51km WNW of Anchor Point, Alaska",earthquake
2015-05-11T23:25:43.500Z,18.6658,-64.9968,26,2.7,Md,12,180,0.31441035,0.28,pr,pr15131005,2015-05-12T07:28:12.398Z,"36km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-05-11T23:09:08.800Z,19.1054,-64.3218,44,2.6,Md,3,309.6,0.37280084,0.12,pr,pr15131000,2015-05-12T07:11:36.692Z,"82km NNE of Road Town, British Virgin Islands",earthquake
2015-05-11T22:43:11.420Z,36.4937,70.3289,207.08,4.1,mb,,93,0.661,0.94,us,us20002ehz,2015-05-12T07:32:21.338Z,"43km ESE of Farkhar, Afghanistan",earthquake
2015-05-11T21:35:02.560Z,-21.0775,-178.4922,550.58,4.5,mb,,99,4.649,1.06,us,us20002egs,2015-05-12T05:37:32.542Z,"52km SSE of Ndoi Island, Fiji",earthquake
2015-05-11T19:16:36.700Z,36.7387,-97.8932,6.42,2.6,ml,,53,,0.8,us,us20002efb,2015-05-12T20:10:45.284Z,"16km WSW of Medford, Oklahoma",earthquake
2015-05-11T18:32:22.400Z,36.51,-99.0441,8.701,2.8,ml,,234,,0.55,us,us20002ef1,2015-05-12T19:50:37.669Z,"16km ENE of Mooreland, Oklahoma",earthquake
2015-05-11T18:25:50.150Z,39.527,89.6101,10,4.7,mb,,104,9.015,0.7,us,us20002ee1,2015-05-12T19:31:09.162Z,"Southern Xinjiang, China",earthquake
2015-05-11T17:42:02.090Z,-7.7453,67.8178,10,5.3,mb,,41,4.606,0.96,us,us20002edu,2015-05-12T17:21:11.749Z,"Mid-Indian Ridge",earthquake
2015-05-11T17:28:39.700Z,35.9202,-97.3419,5,2.5,ml,,81,,0.84,us,us20002ee8,2015-05-12T17:06:28.770Z,"8km ENE of Guthrie, Oklahoma",earthquake
2015-05-11T16:29:08.760Z,-8.0994,-76.1097,108.97,4.5,mb,,130,3.93,0.7,us,us20002edd,2015-05-12T00:31:47.969Z,"45km ENE of Tocache Nuevo, Peru",earthquake
2015-05-11T15:45:08.170Z,1.5219,127.3115,156.48,5.2,mb,,22,0.747,0.71,us,us20002ed1,2015-05-11T23:47:45.318Z,"80km N of Ternate, Indonesia",earthquake
2015-05-11T14:50:59.290Z,27.9103,85.9121,10,4.3,mb,,119,0.797,0.8,us,us20002ecq,2015-05-12T07:45:42.796Z,"5km SW of Kodari, Nepal",earthquake
2015-05-11T14:17:03.550Z,49.9527,156.5316,55.7,4.5,mb,,132,3.243,0.88,us,us20002ecm,2015-05-11T22:19:47.764Z,"85km SSE of Severo-Kuril'sk, Russia",earthquake
2015-05-11T12:46:52.000Z,60.0042,-149.0993,5.5,2.5,ml,,,,1.01,ak,ak11589582,2015-05-11T20:49:24.661Z,"22km ESE of Seward, Alaska",earthquake
2015-05-11T11:51:20.610Z,-7.2249,154.377,38.98,5.5,mb,,34,3.732,0.86,us,us20002ec9,2015-05-11T19:53:57.926Z,"158km SW of Panguna, Papua New Guinea",earthquake
2015-05-11T10:48:45.000Z,63.7444,-149.2982,123.8,3.7,ml,,,,0.42,ak,ak11589495,2015-05-11T20:03:38.572Z,"20km SW of Healy, Alaska",earthquake
2015-05-11T09:26:24.000Z,60.3022,-144.5559,50,2.8,ml,,,,0.43,ak,ak11589453,2015-05-11T17:28:57.718Z,"71km ESE of Cordova, Alaska",earthquake
2015-05-11T09:25:42.000Z,63.0773,-148.1938,67.6,4.5,ml,,,,0.67,ak,ak11589443,2015-05-12T04:31:36.136Z,"51km SE of Cantwell, Alaska",earthquake
2015-05-11T08:41:16.980Z,38.6251667,-83.6875,9.84,2.53,md,11,138,0.205,0.08,se,se60007513,2015-05-12T14:33:36.353Z,"5km ESE of Maysville, Kentucky",earthquake
2015-05-11T08:38:22.100Z,24.5303,120.4356,10,4.6,mb,,37,0.866,0.9,us,us20002ebu,2015-05-11T09:52:58.836Z,"39km W of Miaoli, Taiwan",earthquake
2015-05-11T08:26:29.990Z,37.2803,16.8507,24.85,4.6,mb,,129,1.237,1.04,us,us20002ebs,2015-05-11T16:29:07.788Z,"100km SE of Brancaleone Superiore, Italy",earthquake
2015-05-11T08:00:34.570Z,-7.4343,154.6977,35,4.2,mb,,150,4.09,0.34,us,us20002ebl,2015-05-11T16:03:01.378Z,"151km SW of Panguna, Papua New Guinea",earthquake
2015-05-11T07:57:09.000Z,59.8036,-154.1875,196.2,2.7,ml,,,,0.76,ak,ak11589413,2015-05-11T15:59:50.388Z,"41km E of Old Iliamna, Alaska",earthquake
2015-05-11T07:35:43.420Z,47.1608,154.081,10,5.3,mb,,122,6.391,1.18,us,us20002ebe,2015-05-11T22:33:55.040Z,"Kuril Islands",earthquake
2015-05-11T06:59:42.150Z,-34.4416,-107.0447,10,4.8,mb,,169,27.283,0.85,us,us20002ebc,2015-05-11T15:02:15.772Z,"Southern East Pacific Rise",earthquake
2015-05-11T05:18:17.880Z,-7.2258,154.518,35,4.9,mb,,59,3.817,0.8,us,us20002eb1,2015-05-11T13:21:00.263Z,"146km SW of Panguna, Papua New Guinea",earthquake
2015-05-11T05:01:59.240Z,34.997,26.9108,10,4.3,mb,,112,0.585,1.43,us,us20002eax,2015-05-11T13:04:37.190Z,"62km SSW of Karpathos, Greece",earthquake
2015-05-11T04:01:27.910Z,1.7252,126.449,40.14,5,mb,,59,1.318,0.94,us,us20002eau,2015-05-11T12:03:58.740Z,"144km ENE of Bitung, Indonesia",earthquake
2015-05-11T03:30:15.790Z,-20.5885,-178.6971,606.76,5,mb,,41,4.175,1.02,us,us20002eap,2015-05-11T11:32:52.674Z,"6km N of Ndoi Island, Fiji",earthquake
2015-05-11T03:16:43.550Z,19.4233333,-155.6253333,3.63,2.5,ml,23,116,0.02059,0.12,hv,hv60924981,2015-05-11T15:33:26.582Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-05-11T02:58:21.530Z,-7.3671,154.6162,10,4.6,mb,,171,3.988,0.61,us,us20002ecj,2015-05-11T22:34:41.993Z,"150km SW of Panguna, Papua New Guinea",earthquake
2015-05-11T02:03:26.540Z,38.8053333,-122.7901667,1.7,2.69,md,82,32,0.004799,0.07,nc,nc72446891,2015-05-11T22:33:07.202Z,"4km NW of The Geysers, California",earthquake
2015-05-11T00:03:58.690Z,31.233,141.9485,18.11,5,mb,,121,2.607,0.98,us,us20002ea2,2015-05-11T08:06:30.586Z,"288km SE of Hachijo-jima, Japan",earthquake
2015-05-10T23:09:36.850Z,37.6508333,-118.817,3.99,2.57,md,45,38,0.01974,0.06,nc,nc72446811,2015-05-12T23:27:07.312Z,"13km E of Mammoth Lakes, California",earthquake
2015-05-10T22:52:41.020Z,-5.7199,152.5193,45.04,4.8,mb,,138,1.559,1.16,us,us20002e9r,2015-05-11T06:55:22.522Z,"149km SSW of Taron, Papua New Guinea",earthquake
2015-05-10T21:57:56.970Z,31.1873,141.9551,21.88,4.4,mb,,134,4.082,0.89,us,us20002e9l,2015-05-11T06:00:39.335Z,"292km SE of Hachijo-jima, Japan",earthquake
2015-05-10T21:32:48.540Z,34.834,25.2919,47.4,4.3,mb,,69,0.56,0.63,us,us20002e98,2015-05-11T05:35:22.718Z,"22km SE of Pirgos, Greece",earthquake
2015-05-10T21:25:46.540Z,31.2467,142.3746,17.97,5.6,mb,,104,2.861,1,us,us20002e96,2015-05-11T05:28:19.300Z,"Izu Islands, Japan region",earthquake
2015-05-10T21:15:23.110Z,36.7646,-98.6881,5,3.1,mb_lg,,146,0.385,0.39,us,us20002e94,2015-05-11T22:31:05.479Z,"4km SSW of Alva, Oklahoma",earthquake
